frame,track_id,train_bbox,train_conf,assigned_track,overlap
1204,1,"[0.3483040928840637, 189.21365356445312, 1357.5565185546875, 1023.1928100585938]",0.9078607559204102,voie1,0.3946
1205,1,"[0.06336132436990738, 188.89141845703125, 1359.5137939453125, 1023.0507202148438]",0.907821774482727,voie1,0.3954
1206,1,"[0.0, 187.99990844726562, 1359.6318359375, 1024.26953125]",0.9095195531845093,voie1,0.3954
1207,1,"[0.0, 187.928955078125, 1359.8441162109375, 1025.0767822265625]",0.9094935059547424,voie1,0.3955
1208,1,"[0.0, 188.4194793701172, 1360.4832763671875, 1029.0911865234375]",0.9115087985992432,voie1,0.3958
1209,1,"[0.0, 188.14012145996094, 1360.633544921875, 1030.2381591796875]",0.9114968180656433,voie1,0.3959
1210,1,"[0.068475641310215, 188.84681701660156, 1361.1546630859375, 1027.96875]",0.9125159978866577,voie1,0.3961
1211,1,"[0.0, 189.36862182617188, 1361.1749267578125, 1027.2655029296875]",0.9125412106513977,voie1,0.3961
1212,1,"[0.410613477230072, 189.45616149902344, 1362.852783203125, 1024.678955078125]",0.9105825424194336,voie1,0.397
1213,1,"[0.07778622955083847, 189.36788940429688, 1363.0732421875, 1023.6322631835938]",0.9105201959609985,voie1,0.397
1214,1,"[0.2546607553958893, 189.06491088867188, 1363.562255859375, 1025.58984375]",0.9110808372497559,voie1,0.3972
1215,1,"[0.0007922291988506913, 188.69960021972656, 1363.5294189453125, 1026.0667724609375]",0.9111225605010986,voie1,0.3972
1216,1,"[0.0305524542927742, 189.0425567626953, 1363.182373046875, 1026.7218017578125]",0.9126244187355042,voie1,0.397
1217,1,"[0.0, 189.33511352539062, 1363.1456298828125, 1027.2705078125]",0.9125644564628601,voie1,0.397
1218,1,"[0.6821779608726501, 187.91537475585938, 1363.478515625, 1022.152099609375]",0.9103970527648926,voie1,0.3973
1219,1,"[0.09902682900428772, 188.1558837890625, 1362.953857421875, 1020.1709594726562]",0.910329282283783,voie1,0.3969
1220,1,"[0.01552023645490408, 188.45053100585938, 1364.1507568359375, 1022.199951171875]",0.9104037880897522,voie1,0.3974
1221,1,"[0.0, 188.40707397460938, 1364.555419921875, 1022.6292114257812]",0.9103192090988159,voie1,0.3976
1222,1,"[0.2132091522216797, 186.28240966796875, 1366.0994873046875, 1026.1669921875]",0.9112749099731445,voie1,0.3983
1223,1,"[0.0, 185.47332763671875, 1366.4549560546875, 1027.4493408203125]",0.9112786650657654,voie1,0.3984
1224,1,"[0.0, 186.4579620361328, 1367.8663330078125, 1025.1246337890625]",0.9147405624389648,voie1,0.3991
1225,1,"[0.0, 186.95370483398438, 1368.0413818359375, 1024.2135009765625]",0.9147557020187378,voie1,0.3991
1226,1,"[0.4404969811439514, 186.7781219482422, 1368.06396484375, 1023.5700073242188]",0.9092551469802856,voie1,0.3993
1227,1,"[0.0, 187.26431274414062, 1367.9034423828125, 1023.0963134765625]",0.9092092514038086,voie1,0.3991
